Date,Provider,Provider_Display,Tokens,Model_Count
2026-01-31,seed,Seed,1.639168,3
2026-01-31,siliconflow,SiliconFlow,8.413881,10
2026-01-31,sourceful,Sourceful,0.006141,3
2026-01-31,streamlake,StreamLake,0.036662,1
2026-01-31,switchpoint,Switchpoint,0.00036,1
2026-01-31,together,Together,3.194296,10
2026-01-31,upstage,Upstage,0.432224,1
2026-01-31,venice,Venice,3.405056,10
2026-01-31,wandb,Weights & Biases,3.781852,8
2026-01-31,xai,xAI,99.391835,6
2026-01-31,xiaomi,Xiaomi,4.657614,1
2026-01-31,z-ai,Z.ai,13.352855,9
2026-02-01,ai21,AI21,0.007203,2
2026-02-01,aion-labs,AionLabs,0.072112,3
2026-02-01,alibaba,Alibaba Cloud Int.,1.503132,10
2026-02-01,amazon-bedrock,Amazon Bedrock,29.45548,10
2026-02-01,anthropic,Anthropic,53.343294,10
2026-02-01,arcee-ai,Arcee AI,29.806828,2
2026-02-01,atlas-cloud,AtlasCloud,15.491744,10
2026-02-01,azure,Azure,3.978249,10
2026-02-01,baseten,Baseten,1.121993,6
2026-02-01,black-forest-labs,Black Forest Labs,0.0,0
2026-02-01,cerebras,Cerebras,3.959737,6
2026-02-01,chutes,Chutes,32.437846,10
2026-02-01,clarifai,Clarifai,1.429501,3
2026-02-01,cloudflare,Cloudflare,0.486596,10
2026-02-01,cohere,Cohere,0.568953,4
2026-02-01,deepinfra,DeepInfra,52.239979,10
2026-02-01,deepseek,DeepSeek,25.410035,1
2026-02-01,featherless,Featherless,0.00019,2
2026-02-01,fireworks,Fireworks,17.715462,10
2026-02-01,friendli,Friendli,1.216239,8
2026-02-01,gmicloud,GMICloud,0.822933,5
2026-02-01,google-ai-studio,Google AI Studio,87.1474,10
2026-02-01,google-vertex,Google Vertex,284.686607,10
2026-02-01,groq,Groq,21.219743,10
2026-02-01,inception,Inception,0.019414,2
2026-02-01,inceptron,Inceptron,0.541105,2
2026-02-01,infermatic,Infermatic,0.036771,3
2026-02-01,inflection,Inflection,0.002119,2
2026-02-01,liquid,Liquid,0.959629,4
2026-02-01,mancer,Mancer,0.151817,7
2026-02-01,minimax,MiniMax,33.198542,5
2026-02-01,mistral,Mistral,7.135366,10
2026-02-01,modelrun,ModelRun,1.513142,1
2026-02-01,moonshotai,Moonshot AI,63.849322,4
2026-02-01,morph,Morph,0.094647,2
2026-02-01,nebius,Nebius Token Factory,8.17974,10
2026-02-01,nextbit,NextBit,0.763421,10
2026-02-01,novita,NovitaAI,85.347715,10
2026-02-01,nvidia,NVIDIA,1.911573,3
2026-02-01,open-inference,OpenInference,1.010025,4
2026-02-01,openai,OpenAI,94.403251,10
2026-02-01,parasail,Parasail,6.503877,10
2026-02-01,perplexity,Perplexity,0.486277,5
2026-02-01,phala,Phala,1.063854,7
2026-02-01,relace,Relace,0.006848,2
2026-02-01,sambanova,SambaNova,1.169299,10
2026-02-01,seed,Seed,1.210918,3
2026-02-01,siliconflow,SiliconFlow,8.299695,10
2026-02-01,sourceful,Sourceful,0.005987,3
2026-02-01,streamlake,StreamLake,0.035015,1
2026-02-01,switchpoint,Switchpoint,0.000643,1
2026-02-01,together,Together,5.086566,10
2026-02-01,upstage,Upstage,0.436089,1
2026-02-01,venice,Venice,3.21596,10
2026-02-01,wandb,Weights & Biases,4.191618,8
2026-02-01,xai,xAI,104.121766,6
2026-02-01,xiaomi,Xiaomi,3.580297,1
2026-02-01,z-ai,Z.ai,14.494509,9
2026-02-02,ai21,AI21,0.013197,1
2026-02-02,aion-labs,AionLabs,0.068608,3
2026-02-02,alibaba,Alibaba Cloud Int.,2.705724,10
2026-02-02,amazon-bedrock,Amazon Bedrock,40.546609,10
2026-02-02,anthropic,Anthropic,67.941265,10
2026-02-02,arcee-ai,Arcee AI,33.439393,2
2026-02-02,atlas-cloud,AtlasCloud,20.618495,10
2026-02-02,azure,Azure,11.890569,10
2026-02-02,baseten,Baseten,1.153947,6
2026-02-02,black-forest-labs,Black Forest Labs,0.0,0
2026-02-02,cerebras,Cerebras,4.938749,6
2026-02-02,chutes,Chutes,31.326544,10
2026-02-02,clarifai,Clarifai,0.379117,3
2026-02-02,cloudflare,Cloudflare,0.942504,10
2026-02-02,cohere,Cohere,0.655688,4
2026-02-02,deepinfra,DeepInfra,63.917976,10
2026-02-02,deepseek,DeepSeek,19.321209,1
2026-02-02,featherless,Featherless,8.4e-05,2
2026-02-02,fireworks,Fireworks,14.612293,10
2026-02-02,friendli,Friendli,1.480955,8
2026-02-02,gmicloud,GMICloud,0.782337,6
2026-02-02,google-ai-studio,Google AI Studio,110.833947,10
2026-02-02,google-vertex,Google Vertex,323.446491,10
2026-02-02,groq,Groq,17.090759,10
2026-02-02,inception,Inception,0.024994,2
2026-02-02,inceptron,Inceptron,0.615725,3
2026-02-02,infermatic,Infermatic,0.033268,3
2026-02-02,inflection,Inflection,0.001287,2
2026-02-02,liquid,Liquid,0.947488,4
2026-02-02,mancer,Mancer,0.139996,7
2026-02-02,minimax,MiniMax,54.060762,5
2026-02-02,mistral,Mistral,7.908569,10
2026-02-02,modelrun,ModelRun,1.382437,2
2026-02-02,moonshotai,Moonshot AI,53.343544,4
2026-02-02,morph,Morph,0.130808,2
2026-02-02,nebius,Nebius Token Factory,7.440279,10
2026-02-02,nextbit,NextBit,0.747567,10
2026-02-02,novita,NovitaAI,85.16367,10
2026-02-02,nvidia,NVIDIA,2.345568,3
2026-02-02,open-inference,OpenInference,1.041867,4
2026-02-02,openai,OpenAI,112.860445,10
2026-02-02,parasail,Parasail,5.216351,10
2026-02-02,perplexity,Perplexity,0.919489,5
2026-02-02,phala,Phala,1.082791,7
2026-02-02,relace,Relace,0.009075,2
2026-02-02,sambanova,SambaNova,1.551221,10
2026-02-02,seed,Seed,1.069789,3
2026-02-02,siliconflow,SiliconFlow,8.674301,10
2026-02-02,sourceful,Sourceful,0.014719,5
2026-02-02,stepfun,StepFun,5.938639,1
2026-02-02,streamlake,StreamLake,0.021929,1
2026-02-02,switchpoint,Switchpoint,0.000574,1
2026-02-02,together,Together,3.957151,10
2026-02-02,upstage,Upstage,0.435683,1
2026-02-02,venice,Venice,1.803906,10
2026-02-02,wandb,Weights & Biases,4.493762,8
2026-02-02,xai,xAI,109.993036,6
2026-02-02,xiaomi,Xiaomi,4.774299,1
2026-02-02,z-ai,Z.ai,16.527886,9
2026-02-03,ai21,AI21,0.005398,1
2026-02-03,aion-labs,AionLabs,0.069343,3
2026-02-03,alibaba,Alibaba Cloud Int.,1.892496,10
2026-02-03,amazon-bedrock,Amazon Bedrock,49.252576,10
2026-02-03,anthropic,Anthropic,73.551897,10
2026-02-03,arcee-ai,Arcee AI,37.12747,2
2026-02-03,atlas-cloud,AtlasCloud,25.675174,10
2026-02-03,azure,Azure,14.575602,10
2026-02-03,baseten,Baseten,1.371278,6
2026-02-03,black-forest-labs,Black Forest Labs,0.0,0
2026-02-03,cerebras,Cerebras,4.720756,6
2026-02-03,chutes,Chutes,30.11589,10
2026-02-03,clarifai,Clarifai,0.702041,3
2026-02-03,cloudflare,Cloudflare,0.781373,10
2026-02-03,cohere,Cohere,0.136274,4
2026-02-03,deepinfra,DeepInfra,70.283936,10
2026-02-03,deepseek,DeepSeek,12.436859,1
2026-02-03,featherless,Featherless,0.00016,2
2026-02-03,fireworks,Fireworks,15.758231,10
2026-02-03,friendli,Friendli,1.501016,8
2026-02-03,gmicloud,GMICloud,1.121858,6
2026-02-03,google-ai-studio,Google AI Studio,125.819685,10
2026-02-03,google-vertex,Google Vertex,329.77502,10
2026-02-03,groq,Groq,18.413226,10
2026-02-03,inception,Inception,0.023636,2
2026-02-03,inceptron,Inceptron,0.802564,3
2026-02-03,infermatic,Infermatic,0.03515,3
2026-02-03,inflection,Inflection,0.003044,2
2026-02-03,liquid,Liquid,0.504679,4
2026-02-03,mancer,Mancer,0.112029,7
2026-02-03,minimax,MiniMax,60.562298,5
2026-02-03,mistral,Mistral,8.411714,10
2026-02-03,modelrun,ModelRun,1.386019,2
2026-02-03,moonshotai,Moonshot AI,56.826373,4
2026-02-03,morph,Morph,0.135878,2
2026-02-03,nebius,Nebius Token Factory,10.398641,10
2026-02-03,nextbit,NextBit,0.826459,10
2026-02-03,novita,NovitaAI,80.546219,10
2026-02-03,nvidia,NVIDIA,2.095088,3
2026-02-03,open-inference,OpenInference,1.600947,4
2026-02-03,openai,OpenAI,124.698986,10
2026-02-03,parasail,Parasail,5.65891,10
2026-02-03,perplexity,Perplexity,0.885848,5
2026-02-03,phala,Phala,0.999486,7
2026-02-03,relace,Relace,0.008556,2
2026-02-03,sambanova,SambaNova,1.155284,10
2026-02-03,seed,Seed,1.246594,3
2026-02-03,siliconflow,SiliconFlow,8.319841,10
2026-02-03,sourceful,Sourceful,0.034557,5
2026-02-03,stepfun,StepFun,6.543632,1
2026-02-03,streamlake,StreamLake,0.072606,1
2026-02-03,switchpoint,Switchpoint,0.000607,1
2026-02-03,together,Together,2.745462,10
2026-02-03,upstage,Upstage,0.408767,1
2026-02-03,venice,Venice,2.685163,10
2026-02-03,wandb,Weights & Biases,4.736163,8
2026-02-03,xai,xAI,111.828583,6
2026-02-03,xiaomi,Xiaomi,9.582704,1
2026-02-03,z-ai,Z.ai,18.371723,9
2026-02-04,ai21,AI21,0.004552,1
2026-02-04,aion-labs,AionLabs,0.061558,3
2026-02-04,alibaba,Alibaba Cloud Int.,1.742423,10
2026-02-04,amazon-bedrock,Amazon Bedrock,50.882165,10
2026-02-04,anthropic,Anthropic,73.974471,10
2026-02-04,arcee-ai,Arcee AI,52.647625,2
2026-02-04,atlas-cloud,AtlasCloud,20.960491,10
2026-02-04,azure,Azure,15.143548,10
2026-02-04,baseten,Baseten,3.071642,7
2026-02-04,black-forest-labs,Black Forest Labs,0.0,0
2026-02-04,cerebras,Cerebras,3.880207,6
2026-02-04,chutes,Chutes,29.187321,10
2026-02-04,clarifai,Clarifai,0.65444,3
2026-02-04,cloudflare,Cloudflare,0.516442,10
2026-02-04,cohere,Cohere,0.012192,4
2026-02-04,deepinfra,DeepInfra,66.309047,10
2026-02-04,deepseek,DeepSeek,22.342286,1
2026-02-04,featherless,Featherless,7.3e-05,2
2026-02-04,fireworks,Fireworks,13.958001,10
2026-02-04,friendli,Friendli,2.836474,8
2026-02-04,gmicloud,GMICloud,1.125753,5
2026-02-04,google-ai-studio,Google AI Studio,131.478045,10
2026-02-04,google-vertex,Google Vertex,310.633937,10
2026-02-04,groq,Groq,19.450925,10
2026-02-04,inception,Inception,0.015388,2
2026-02-04,inceptron,Inceptron,0.570666,3
2026-02-04,infermatic,Infermatic,0.037505,3
2026-02-04,inflection,Inflection,0.000934,2
2026-02-04,liquid,Liquid,0.590435,4
2026-02-04,mancer,Mancer,0.098282,6
2026-02-04,minimax,MiniMax,62.903319,5
2026-02-04,mistral,Mistral,7.928396,10
2026-02-04,modelrun,ModelRun,1.696036,2
2026-02-04,moonshotai,Moonshot AI,110.005983,4
2026-02-04,morph,Morph,0.143307,2
2026-02-04,nebius,Nebius Token Factory,9.04414,10
2026-02-04,nextbit,NextBit,0.813913,10
2026-02-04,novita,NovitaAI,85.132747,10
2026-02-04,nvidia,NVIDIA,2.47651,3
2026-02-04,open-inference,OpenInference,0.534217,4
2026-02-04,openai,OpenAI,122.666285,10
2026-02-04,parasail,Parasail,6.352559,10
2026-02-04,perplexity,Perplexity,1.150353,5
2026-02-04,phala,Phala,1.8881,7
2026-02-04,relace,Relace,0.011849,2
2026-02-04,sambanova,SambaNova,1.01263,10
2026-02-04,seed,Seed,1.160908,3
2026-02-04,siliconflow,SiliconFlow,10.099228,10
2026-02-04,sourceful,Sourceful,0.019275,5
2026-02-04,stepfun,StepFun,7.860342,1
2026-02-04,streamlake,StreamLake,0.074021,1
2026-02-04,switchpoint,Switchpoint,0.000537,1
2026-02-04,together,Together,4.238662,10
2026-02-04,upstage,Upstage,0.332559,1
2026-02-04,venice,Venice,2.527784,10
2026-02-04,wandb,Weights & Biases,4.695239,8
2026-02-04,xai,xAI,122.230728,6
2026-02-04,xiaomi,Xiaomi,3.395203,1
2026-02-04,z-ai,Z.ai,18.769891,9
2026-02-05,ai21,AI21,0.007691,1
2026-02-05,aion-labs,AionLabs,0.062859,3
2026-02-05,alibaba,Alibaba Cloud Int.,1.555069,10
2026-02-05,amazon-bedrock,Amazon Bedrock,52.403215,10
2026-02-05,anthropic,Anthropic,78.124054,10
2026-02-05,arcee-ai,Arcee AI,54.952029,2
2026-02-05,atlas-cloud,AtlasCloud,18.622636,10
2026-02-05,azure,Azure,6.223533,10
2026-02-05,baseten,Baseten,3.071045,7
2026-02-05,black-forest-labs,Black Forest Labs,0.0,0
2026-02-05,cerebras,Cerebras,4.430477,6
2026-02-05,chutes,Chutes,25.235455,10
2026-02-05,clarifai,Clarifai,0.689881,3
2026-02-05,cloudflare,Cloudflare,0.280845,10
2026-02-05,cohere,Cohere,0.015183,4
2026-02-05,deepinfra,DeepInfra,73.579301,10
2026-02-05,deepseek,DeepSeek,24.207804,1
2026-02-05,featherless,Featherless,6e-05,1
2026-02-05,fireworks,Fireworks,12.325497,10
2026-02-05,friendli,Friendli,1.169464,8
2026-02-05,gmicloud,GMICloud,1.139126,5
2026-02-05,google-ai-studio,Google AI Studio,130.964448,10
2026-02-05,google-vertex,Google Vertex,302.711806,10
2026-02-05,groq,Groq,20.693114,10
2026-02-05,inception,Inception,0.039902,2
2026-02-05,inceptron,Inceptron,0.507838,3
2026-02-05,infermatic,Infermatic,0.037762,3
2026-02-05,inflection,Inflection,0.001289,2
2026-02-05,liquid,Liquid,0.74878,4
2026-02-05,mancer,Mancer,0.124718,6
2026-02-05,minimax,MiniMax,59.553046,5
2026-02-05,mistral,Mistral,7.693237,10
2026-02-05,modelrun,ModelRun,1.659099,2
2026-02-05,moonshotai,Moonshot AI,212.266031,4
2026-02-05,morph,Morph,0.155553,2
2026-02-05,nebius,Nebius Token Factory,7.865718,10
2026-02-05,nextbit,NextBit,0.834514,10
2026-02-05,novita,NovitaAI,79.254516,10
2026-02-05,nvidia,NVIDIA,2.488314,3
2026-02-05,open-inference,OpenInference,0.083784,4
2026-02-05,openai,OpenAI,153.781255,10
2026-02-05,parasail,Parasail,11.657788,10
2026-02-05,perplexity,Perplexity,1.25356,5
2026-02-05,phala,Phala,2.008598,7
2026-02-05,relace,Relace,0.023075,2
2026-02-05,sambanova,SambaNova,0.800808,10
2026-02-05,seed,Seed,1.118685,3
2026-02-05,siliconflow,SiliconFlow,8.15382,10
2026-02-05,sourceful,Sourceful,0.019214,5
2026-02-05,stepfun,StepFun,10.504639,1
2026-02-05,streamlake,StreamLake,0.103123,1
2026-02-05,switchpoint,Switchpoint,0.00038,1
2026-02-05,together,Together,2.976207,10
2026-02-05,upstage,Upstage,0.342727,1
2026-02-05,venice,Venice,2.382783,10
2026-02-05,wandb,Weights & Biases,4.188649,8
2026-02-05,xai,xAI,128.822485,6
2026-02-05,xiaomi,Xiaomi,4.760854,1
2026-02-05,z-ai,Z.ai,20.207326,9
2026-02-06,ai21,AI21,0.005596,1
2026-02-06,aion-labs,AionLabs,0.055788,3
2026-02-06,alibaba,Alibaba Cloud Int.,1.58531,10
2026-02-06,amazon-bedrock,Amazon Bedrock,50.0369,10
2026-02-06,anthropic,Anthropic,90.878448,10
2026-02-06,arcee-ai,Arcee AI,54.044623,2
2026-02-06,atlas-cloud,AtlasCloud,23.942217,10
2026-02-06,azure,Azure,6.383342,10
2026-02-06,baseten,Baseten,2.602547,7
2026-02-06,black-forest-labs,Black Forest Labs,0.0,0
2026-02-06,cerebras,Cerebras,3.670115,6
2026-02-06,chutes,Chutes,27.273921,10
2026-02-06,clarifai,Clarifai,0.744924,3
2026-02-06,cloudflare,Cloudflare,0.349165,10
2026-02-06,cohere,Cohere,0.01254,4
2026-02-06,deepinfra,DeepInfra,60.454668,10
2026-02-06,deepseek,DeepSeek,25.161788,1
2026-02-06,featherless,Featherless,0.000116,1
2026-02-06,fireworks,Fireworks,10.67238,10
2026-02-06,friendli,Friendli,0.869818,8
2026-02-06,gmicloud,GMICloud,0.981411,5
2026-02-06,google-ai-studio,Google AI Studio,120.741589,10
2026-02-06,google-vertex,Google Vertex,294.976687,10
2026-02-06,groq,Groq,22.676849,10
2026-02-06,inception,Inception,0.024809,2
2026-02-06,inceptron,Inceptron,0.830748,3
2026-02-06,infermatic,Infermatic,0.042664,3
2026-02-06,inflection,Inflection,0.000444,2
2026-02-06,liquid,Liquid,0.73228,4
2026-02-06,mancer,Mancer,0.13812,7
2026-02-06,minimax,MiniMax,57.959118,5
2026-02-06,mistral,Mistral,7.331681,10
2026-02-06,modelrun,ModelRun,1.819211,2
2026-02-06,moonshotai,Moonshot AI,219.518545,4
2026-02-06,morph,Morph,0.159989,2
2026-02-06,nebius,Nebius Token Factory,7.075669,10
2026-02-06,nextbit,NextBit,0.825745,10
2026-02-06,novita,NovitaAI,93.896913,10
2026-02-06,nvidia,NVIDIA,2.411474,3
2026-02-06,open-inference,OpenInference,1.183352,4
2026-02-06,openai,OpenAI,145.638015,10
2026-02-06,parasail,Parasail,13.994654,10
2026-02-06,perplexity,Perplexity,0.756268,5
2026-02-06,phala,Phala,2.3018,7
2026-02-06,relace,Relace,0.029226,2
2026-02-06,sambanova,SambaNova,0.68897,10
2026-02-06,seed,Seed,0.625883,3
2026-02-06,siliconflow,SiliconFlow,9.80503,10
2026-02-06,sourceful,Sourceful,0.012279,5
2026-02-06,stealth,Stealth,1.020928,1
2026-02-06,stepfun,StepFun,10.912714,1
2026-02-06,streamlake,StreamLake,0.056678,1
2026-02-06,switchpoint,Switchpoint,0.001088,1
2026-02-06,together,Together,3.586478,10
2026-02-06,upstage,Upstage,0.291202,1
2026-02-06,venice,Venice,2.953223,10
2026-02-06,wandb,Weights & Biases,3.529155,8
2026-02-06,xai,xAI,113.456299,6
2026-02-06,xiaomi,Xiaomi,6.309148,1
2026-02-06,z-ai,Z.ai,20.562919,9
2026-02-07,ai21,AI21,0.005683,1
2026-02-07,aion-labs,AionLabs,0.049248,3
2026-02-07,alibaba,Alibaba Cloud Int.,1.125143,10
2026-02-07,amazon-bedrock,Amazon Bedrock,44.715705,10
2026-02-07,anthropic,Anthropic,69.442476,10
2026-02-07,arcee-ai,Arcee AI,53.612989,2
2026-02-07,atlas-cloud,AtlasCloud,21.122919,10
2026-02-07,azure,Azure,4.256747,10
2026-02-07,baseten,Baseten,2.222189,7
2026-02-07,black-forest-labs,Black Forest Labs,0.0,0
2026-02-07,cerebras,Cerebras,4.163189,6
2026-02-07,chutes,Chutes,39.026412,10
2026-02-07,clarifai,Clarifai,0.224096,3
2026-02-07,cloudflare,Cloudflare,0.269378,10
2026-02-07,cohere,Cohere,0.016759,4
2026-02-07,deepinfra,DeepInfra,52.539445,10
2026-02-07,deepseek,DeepSeek,26.40105,1
2026-02-07,featherless,Featherless,7.6e-05,1
2026-02-07,fireworks,Fireworks,15.509052,10
2026-02-07,friendli,Friendli,0.957811,8
2026-02-07,gmicloud,GMICloud,0.550278,5
2026-02-07,google-ai-studio,Google AI Studio,98.405299,10
2026-02-07,google-vertex,Google Vertex,236.825062,10
2026-02-07,groq,Groq,20.846302,10
2026-02-07,inception,Inception,0.021938,2
2026-02-07,inceptron,Inceptron,0.438094,3
2026-02-07,infermatic,Infermatic,0.036966,3
2026-02-07,inflection,Inflection,0.000435,2
2026-02-07,liquid,Liquid,1.139257,4
2026-02-07,mancer,Mancer,0.136567,6
2026-02-07,minimax,MiniMax,47.66103,5
2026-02-07,mistral,Mistral,5.329088,10
2026-02-07,modelrun,ModelRun,2.141886,2
2026-02-07,moonshotai,Moonshot AI,196.680269,4
2026-02-07,morph,Morph,0.099881,2
2026-02-07,nebius,Nebius Token Factory,5.337608,10
2026-02-07,nextbit,NextBit,0.76338,10
2026-02-07,novita,NovitaAI,91.178207,10
2026-02-07,nvidia,NVIDIA,2.276638,3
2026-02-07,open-inference,OpenInference,1.086415,4
2026-02-07,openai,OpenAI,96.507282,10
2026-02-07,parasail,Parasail,7.950288,10
2026-02-07,perplexity,Perplexity,0.51343,5
2026-02-07,phala,Phala,2.080747,6
2026-02-07,relace,Relace,0.015822,2
2026-02-07,sambanova,SambaNova,0.679633,10
2026-02-07,seed,Seed,0.394505,3
2026-02-07,siliconflow,SiliconFlow,7.99771,10
2026-02-07,sourceful,Sourceful,0.01754,5
2026-02-07,stealth,Stealth,11.933036,1
2026-02-07,stepfun,StepFun,10.797368,1
2026-02-07,streamlake,StreamLake,0.087584,1
2026-02-07,switchpoint,Switchpoint,0.00025,1
2026-02-07,together,Together,2.584089,10
2026-02-07,upstage,Upstage,0.252132,1
2026-02-07,venice,Venice,4.182041,10
2026-02-07,wandb,Weights & Biases,2.688605,8
2026-02-07,xai,xAI,105.205858,6
2026-02-07,xiaomi,Xiaomi,5.035469,1
2026-02-07,z-ai,Z.ai,15.106635,9
2026-02-08,ai21,AI21,0.013161,1
2026-02-08,aion-labs,AionLabs,0.059644,3
2026-02-08,alibaba,Alibaba Cloud Int.,0.729629,10
2026-02-08,amazon-bedrock,Amazon Bedrock,40.740618,10
2026-02-08,anthropic,Anthropic,71.205584,10
2026-02-08,arcee-ai,Arcee AI,58.959715,2
2026-02-08,atlas-cloud,AtlasCloud,20.954388,10
2026-02-08,azure,Azure,2.111146,10
2026-02-08,baseten,Baseten,1.960462,6
2026-02-08,black-forest-labs,Black Forest Labs,0.0,0
2026-02-08,cerebras,Cerebras,4.168308,6
2026-02-08,chutes,Chutes,40.840457,10
2026-02-08,clarifai,Clarifai,0.264961,3
2026-02-08,cloudflare,Cloudflare,0.253254,10
2026-02-08,cohere,Cohere,0.017939,4
2026-02-08,deepinfra,DeepInfra,51.06786,10
2026-02-08,deepseek,DeepSeek,29.271911,1
2026-02-08,featherless,Featherless,0.00027,1
2026-02-08,fireworks,Fireworks,30.209038,10
2026-02-08,friendli,Friendli,1.313406,8
2026-02-08,gmicloud,GMICloud,0.531544,5
2026-02-08,google-ai-studio,Google AI Studio,95.56228,10
2026-02-08,google-vertex,Google Vertex,262.083153,10
2026-02-08,groq,Groq,19.529774,10
2026-02-08,inception,Inception,0.018404,2
2026-02-08,inceptron,Inceptron,0.400676,3
2026-02-08,infermatic,Infermatic,0.034387,3
2026-02-08,inflection,Inflection,0.000396,2
2026-02-08,liquid,Liquid,1.165686,4
2026-02-08,mancer,Mancer,0.127896,7
2026-02-08,minimax,MiniMax,48.022492,5
2026-02-08,mistral,Mistral,5.802399,10
2026-02-08,modelrun,ModelRun,1.997537,2
2026-02-08,moonshotai,Moonshot AI,179.768317,4
2026-02-08,morph,Morph,0.102493,2
2026-02-08,nebius,Nebius Token Factory,5.880839,10
2026-02-08,nextbit,NextBit,0.813737,10
2026-02-08,novita,NovitaAI,80.410336,10
2026-02-08,nvidia,NVIDIA,2.486824,3
2026-02-08,open-inference,OpenInference,1.402013,4
2026-02-08,openai,OpenAI,85.536725,10
2026-02-08,parasail,Parasail,6.580084,10
2026-02-08,perplexity,Perplexity,0.619657,5
2026-02-08,phala,Phala,2.282841,5
2026-02-08,relace,Relace,0.014619,2
2026-02-08,sambanova,SambaNova,0.835501,10
2026-02-08,seed,Seed,1.437754,3
2026-02-08,siliconflow,SiliconFlow,7.207669,10
2026-02-08,sourceful,Sourceful,0.011782,5
2026-02-08,stealth,Stealth,27.992014,1
2026-02-08,stepfun,StepFun,12.853669,1
2026-02-08,streamlake,StreamLake,0.028123,1
2026-02-08,switchpoint,Switchpoint,0.000157,1
2026-02-08,together,Together,2.627722,10
2026-02-08,upstage,Upstage,0.253239,1
2026-02-08,venice,Venice,4.99198,10
2026-02-08,wandb,Weights & Biases,1.639893,8
2026-02-08,xai,xAI,110.96961,6
2026-02-08,xiaomi,Xiaomi,5.425085,1
2026-02-08,z-ai,Z.ai,16.290932,9
2026-02-09,ai21,AI21,0.006558,1
2026-02-09,aion-labs,AionLabs,0.064198,3
2026-02-09,alibaba,Alibaba Cloud Int.,1.791485,10
2026-02-09,amazon-bedrock,Amazon Bedrock,55.300828,10
2026-02-09,anthropic,Anthropic,85.050454,10
2026-02-09,arcee-ai,Arcee AI,61.410831,2
2026-02-09,atlas-cloud,AtlasCloud,21.546072,10
2026-02-09,azure,Azure,4.838692,10
2026-02-09,baseten,Baseten,2.585847,6
2026-02-09,black-forest-labs,Black Forest Labs,0.0,0
2026-02-09,cerebras,Cerebras,6.51658,6
2026-02-09,chutes,Chutes,45.760331,10
2026-02-09,clarifai,Clarifai,0.466219,3
2026-02-09,cloudflare,Cloudflare,0.646917,10
2026-02-09,cohere,Cohere,0.055091,4
2026-02-09,deepinfra,DeepInfra,58.616701,10
2026-02-09,deepseek,DeepSeek,28.403572,1
2026-02-09,featherless,Featherless,0.000243,2
2026-02-09,fireworks,Fireworks,15.106608,10
2026-02-09,friendli,Friendli,2.795431,8
2026-02-09,gmicloud,GMICloud,0.709599,4
2026-02-09,google-ai-studio,Google AI Studio,130.620162,10
2026-02-09,google-vertex,Google Vertex,327.804684,10
2026-02-09,groq,Groq,18.983537,10
2026-02-09,inception,Inception,0.057448,2
2026-02-09,inceptron,Inceptron,0.464949,3
2026-02-09,infermatic,Infermatic,0.039497,3
2026-02-09,inflection,Inflection,0.000397,2
2026-02-09,liquid,Liquid,0.839941,4
2026-02-09,mancer,Mancer,0.056742,5
2026-02-09,minimax,MiniMax,64.791149,5
2026-02-09,mistral,Mistral,7.293234,10
2026-02-09,modelrun,ModelRun,3.416631,2
2026-02-09,moonshotai,Moonshot AI,180.521528,4
2026-02-09,morph,Morph,0.144741,2
2026-02-09,nebius,Nebius Token Factory,9.094472,10
2026-02-09,nextbit,NextBit,0.828622,10
2026-02-09,novita,NovitaAI,106.206003,10
